Freq.Sweep,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy
"Rated Frequency","R, Re(Z) in Ohm","X, Im(Z) in Ohm","Z, Magnitude in Ohm","R1 in Ohm","X1 in Ohm","R2 in Ohm","X2 in Ohm","Z1 in Ohm","Z2 in Ohm","Z0 in Ohm"
37.666667,215.729335,171.879741,275.829279,279.513644,821.628851,279.513644,821.628851,867.872022,867.872022,1131.046928
37.833333,226.783037,199.939224,302.334648,298.900344,846.041120,298.900344,846.041120,897.288690,897.288690,1095.366502
38.000000,239.306871,227.844383,330.425244,320.201897,871.361871,320.201897,871.361871,928.332249,928.332249,1062.010108
38.166667,253.421011,255.660385,359.978390,343.636243,897.583163,343.636243,897.583163,961.114666,961.114666,1030.759204
38.333333,269.267369,283.434995,390.947966,369.448125,924.683526,369.448125,924.683526,995.756768,995.756768,1001.421760
38.500000,287.012854,311.196568,423.343457,397.914989,952.623170,397.914989,952.623170,1032.389094,1032.389094,973.828375
38.666667,306.852637,338.948728,457.214152,429.352732,981.334500,429.352732,981.334500,1071.149461,1071.149461,947.829066
38.833333,329.010801,366.662022,492.634901,464.117344,1010.708306,464.117344,1010.708306,1112.176330,1112.176330,923.290579
39.000000,353.737388,394.266064,529.694128,502.601018,1040.580960,502.601018,1040.580960,1155.602232,1155.602232,900.094131
39.166667,381.305149,421.643498,568.486461,545.227705,1070.724451,545.227705,1070.724450,1201.550706,1201.550706,878.133511
39.333333,412.007575,448.623267,609.108429,592.450540,1100.835479,592.450540,1100.835479,1250.134551,1250.134551,857.313468
39.500000,446.156700,474.970485,651.653867,644.748835,1130.519669,644.748835,1130.519669,1301.451414,1301.451414,837.548336
39.666667,484.077709,500.373431,696.207439,702.620239,1159.271486,702.620239,1159.271486,1355.575737,1355.575737,818.760866
39.833333,526.099232,524.428250,742.836046,766.566383,1186.450748,766.566383,1186.450748,1412.547131,1412.547131,800.881217
40.000000,572.537726,546.622807,791.578133,837.069617,1211.258068,837.069617,1211.258068,1472.355817,1472.355817,783.846088
40.166667,623.674871,566.321020,842.430912,914.559251,1232.710965,914.559251,1232.710965,1534.925063,1534.925063,767.597971
40.333333,679.726582,582.749669,895.335357,999.365199,1249.623745,999.365199,1249.623745,1600.090718,1600.090718,752.084496
40.500000,740.802653,594.990406,950.159015,1091.657522,1260.595251,1091.657522,1260.595251,1667.578044,1667.578044,737.257865
40.666667,806.856359,601.981923,1006.677416,1191.370941,1264.011913,1191.370941,1264.011913,1736.977500,1736.977500,723.074356
40.833333,877.625726,602.537225,1064.555317,1298.116786,1258.073382,1298.116786,1258.073382,1807.721169,1807.721169,709.493887
41.000000,952.570217,595.381778,1123.329640,1411.088106,1240.849701,1411.088106,1240.849701,1879.062964,1879.062964,696.479632
41.166667,1030.810141,579.219416,1182.397851,1528.968843,1210.379852,1528.968843,1210.379852,1950.067975,1950.067975,683.997683
41.333333,1111.080480,552.827834,1241.015087,1649.864609,1164.814981,1649.864609,1164.814981,2019.615599,2019.615599,672.016748
41.500000,1191.713851,515.182816,1298.304755,1771.277206,1102.604583,1771.277206,1102.604583,2086.422730,2086.422730,660.507888
41.666667,1270.668584,465.601062,1353.286001,1890.146789,1022.710623,1890.146789,1022.710623,2149.090948,2149.090948,649.444277
41.833333,1345.614560,403.883242,1404.920004,2002.980596,924.821977,2002.980596,924.821977,2206.179267,2206.179267,638.800993
42.000000,1414.079919,330.429999,1452.172856,2106.073262,809.528411,2106.073262,809.528411,2256.298038,2256.298038,628.554825
42.166667,1473.647989,246.301625,1494.089317,2195.802005,678.409898,2195.802005,678.409898,2298.213748,2298.213748,618.684110
42.333333,1522.177548,153.198466,1529.867399,2268.957196,534.007140,2268.957196,534.007140,2330.950532,2330.950532,609.168581
42.500000,1558.007666,53.353018,1558.920919,2323.049515,379.659645,2323.049515,379.659645,2353.869260,2353.869260,599.989234
42.666667,1580.108429,-50.652014,1580.920072,2356.536123,219.232668,2356.536123,219.232668,2366.711951,2366.711951,591.128207
42.833333,1588.148185,-156.108995,1595.802205,2368.921368,56.779286,2368.921368,56.779286,2369.601725,2369.601725,582.568683
43.000000,1582.469179,-260.411430,1603.752729,2360.720275,-103.798752,2360.720275,-103.798752,2363.001142,2363.001142,574.294794
43.166667,1563.983691,-361.242115,1605.160694,2333.302709,-259.033261,2333.302709,-259.033261,2347.637060,2347.637060,566.291544
43.333333,1534.019499,-456.696524,1600.558508,2288.661613,-406.074808,2288.661613,-406.074808,2324.407178,2324.407178,558.544745
43.500000,1494.148122,-545.331850,1590.555072,2229.155262,-542.766065,2229.155262,-542.766065,2294.281627,2294.281627,551.040958
43.666667,1446.030696,-626.146181,1575.774037,2157.276164,-667.610684,2157.276164,-667.610684,2258.217101,2258.217101,543.767452
43.833333,1391.310896,-698.507697,1556.810526,2075.490468,-779.667180,2075.490468,-779.667180,2217.102072,2217.102071,536.712161
44.000000,1331.575026,-762.074683,1534.226148,1986.178054,-878.428791,1986.178055,-878.428791,2171.759749,2171.759749,529.863660
44.166667,1268.357026,-816.761605,1508.585120,1891.640139,-963.772758,1891.640139,-963.772758,2123.007382,2123.007382,523.211142
44.333333,1203.112538,-862.761395,1480.485394,1794.060305,-1035.993621,1794.060305,-1035.993621,2071.698618,2071.698618,516.744399
44.500000,1137.122193,-900.538248,1450.522671,1695.359546,-1095.792537,1695.359546,-1095.792537,2018.664230,2018.664230,510.453810
44.666667,1071.408695,-930.729850,1419.216208,1597.071810,-1144.130550,1597.071810,-1144.130550,1964.605071,1964.605071,504.330332
44.833333,1006.744390,-954.024342,1386.973941,1500.355468,-1182.044104,1500.355468,-1182.044104,1910.050992,1910.050992,498.365486
45.000000,943.714751,-971.092972,1354.111920,1406.088425,-1210.544046,1406.088425,-1210.544046,1855.397949,1855.397949,492.551354
45.166667,882.774163,-982.576090,1320.888336,1314.951947,-1230.594536,1314.951947,-1230.594536,1800.961281,1800.961281,486.880559
45.333333,824.276195,-989.087104,1287.526523,1227.476039,-1243.119096,1227.476039,-1243.119096,1747.009592,1747.009592,481.346261
45.500000,768.487778,-991.215836,1254.225777,1144.060663,-1249.005601,1144.060663,-1249.005601,1693.779735,1693.779735,475.942132
45.666667,715.597302,-989.527456,1221.165052,1064.987970,-1249.104707,1064.987970,-1249.104707,1641.481631,1641.481631,470.662340
45.833333,665.721730,-984.558307,1188.503463,990.432983,-1244.223583,990.432983,-1244.223583,1590.298657,1590.298657,465.501525
46.000000,618.914399,-976.811119,1156.380126,920.475229,-1235.118765,920.475229,-1235.118765,1540.387292,1540.387292,460.454772
46.166667,575.173404,-966.750756,1124.913983,855.111437,-1222.489790,855.111437,-1222.489790,1491.876958,1491.876958,455.517582
46.333333,534.450499,-954.801089,1094.204028,794.268841,-1206.974503,794.268841,-1206.974503,1444.870389,1444.870389,450.685839
46.500000,496.659987,-941.343124,1064.329846,737.818523,-1189.146283,737.818523,-1189.146283,1399.444552,1399.444552,445.955778
46.666667,461.687166,-926.714779,1035.352752,685.588135,-1169.513723,685.588135,-1169.513723,1355.652404,1355.652404,441.323951
46.833333,429.396226,-911.211695,1007.317166,637.373670,-1148.521849,637.373670,-1148.521849,1313.524888,1313.524888,436.787195
47.000000,399.637126,-895.089202,980.252269,592.949853,-1126.555106,592.949853,-1126.555106,1273.073421,1273.073421,432.342595
47.166667,372.251613,-878.564910,954.173760,552.079136,-1103.941241,552.079136,-1103.941241,1234.292363,1234.292363,427.987459
47.333333,347.078119,-861.821979,929.085757,514.519054,-1080.956230,514.519054,-1080.956230,1197.161739,1197.161739,423.719284
47.500000,323.955759,-845.012468,904.982543,480.028215,-1057.829329,480.028215,-1057.829329,1161.649679,1161.649679,419.535731
47.666667,302.727342,-828.260954,881.850356,448.370819,-1034.748481,448.370819,-1034.748481,1127.714862,1127.714862,415.434602
47.833333,283.241613,-811.667986,859.668965,419.320007,-1011.865542,419.320007,-1011.865542,1095.308697,1095.308697,411.413818
48.000000,265.354863,-795.313287,838.413042,392.660290,-989.301069,392.660290,-989.301069,1064.377146,1064.377146,407.471399
48.166667,248.931861,-779.258894,818.053479,368.188934,-967.149059,368.188934,-967.149059,1034.862500,1034.862500,403.605453
48.333333,233.846414,-763.551905,798.558487,345.716779,-945.481048,345.716779,-945.481048,1006.704775,1006.704775,399.814157
48.500000,219.981559,-748.226887,779.894455,325.068548,-924.349761,325.068548,-924.349761,979.842866,979.842866,396.095751
48.666667,207.229480,-733.308061,762.026751,306.082699,-903.792367,306.082699,-903.792367,954.215522,954.215522,392.448527
48.833333,195.491233,-718.811139,744.920315,288.611027,-883.833260,288.611027,-883.833260,929.762096,929.762096,388.870820
49.000000,184.676331,-704.744954,728.540182,272.518011,-864.486481,272.518011,-864.486481,906.423159,906.423159,385.361008
49.166667,174.702290,-691.112751,712.851825,257.680160,-845.757686,257.680160,-845.757686,884.140898,884.140898,381.917504
49.333333,165.494081,-677.913380,697.821497,243.985160,-827.645916,243.985160,-827.645916,862.859502,862.859502,378.538754
49.500000,156.983637,-665.142215,683.416438,231.331145,-810.144978,231.331145,-810.144978,842.525362,842.525362,375.223235
49.666667,149.109266,-652.791976,669.605061,219.625816,-793.244696,219.625816,-793.244696,823.087266,823.087266,371.969454
49.833333,141.815085,-640.853418,656.357084,208.785588,-776.931919,208.785588,-776.931919,804.496506,804.496506,368.775948
50.000000,135.050519,-629.315829,643.643578,198.734830,-761.191293,198.734830,-761.191293,786.706881,786.706881,365.641281
