Freq.Sweep,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy
"Rated Frequency","R, Re(Z) in Ohm","X, Im(Z) in Ohm","Z, Magnitude in Ohm","R1 in Ohm","X1 in Ohm","R2 in Ohm","X2 in Ohm","Z1 in Ohm","Z2 in Ohm","Z0 in Ohm"
35.500000,164.067104,-867.472830,882.851700,239.834245,-1045.675571,239.834245,-1045.675571,1072.827043,1072.827043,511.209699
35.666667,154.649583,-845.533058,859.559565,225.857587,-1015.765883,225.857587,-1015.765883,1040.572909,1040.572909,505.204995
35.833333,146.146196,-824.791074,837.638959,213.243038,-987.573147,213.243038,-987.573147,1010.333268,1010.333268,499.360118
36.000000,138.446732,-805.158800,816.975024,201.825924,-960.968344,201.825924,-960.968344,981.933736,981.933736,493.668845
36.166667,131.456751,-786.555820,797.465319,191.465187,-935.833787,191.465187,-935.833787,955.219239,955.219239,488.125276
36.333333,125.094983,-768.908790,779.018281,182.039479,-912.062236,182.039479,-912.062236,930.051554,930.051554,482.723822
36.500000,119.291180,-752.150840,761.551884,173.443942,-889.556031,173.443942,-889.556031,906.307195,906.307195,477.459177
36.666667,113.984340,-736.221017,744.992494,165.587559,-868.226244,165.587559,-868.226244,883.875586,883.875586,472.326308
36.833333,109.121268,-721.063735,729.273859,158.390982,-847.991880,158.390982,-847.991880,862.657482,862.657482,467.320436
37.000000,104.655347,-706.628275,714.336238,151.784712,-828.779120,151.784712,-828.779120,842.563605,842.563605,462.437019
37.166667,100.545543,-692.868318,700.125640,145.707599,-810.520635,145.707599,-810.520635,823.513452,823.513452,457.671738
37.333333,96.755559,-679.741514,686.593158,140.105577,-793.154948,140.105577,-793.154948,805.434258,805.434258,453.020484
37.500000,93.253124,-667.209087,673.694375,134.930602,-776.625842,134.930602,-776.625842,788.260088,788.260088,448.479345
37.666667,90.009396,-655.235474,661.388855,130.139755,-760.881833,130.139755,-760.881833,771.931033,771.931033,444.044589
37.833333,86.998460,-643.787988,649.639673,125.694502,-745.875662,125.694502,-745.875662,756.392498,756.392498,439.712658
38.000000,84.196898,-632.836513,638.413009,121.560038,-731.563851,121.560038,-731.563851,741.594573,741.594573,435.480148
38.166667,81.583428,-622.353222,627.677775,117.704751,-717.906279,117.704751,-717.906279,727.491467,727.491467,431.343806
38.333333,79.138588,-612.312311,617.405282,114.099762,-704.865795,114.099762,-704.865795,714.040996,714.040996,427.300510
38.500000,76.844509,-602.689744,607.568932,110.718566,-692.407836,110.718566,-692.407836,701.204116,701.204116,423.347266
38.666667,74.684673,-593.463041,598.143947,107.536678,-680.500116,107.536678,-680.500116,688.944515,688.944515,419.481191
38.833333,72.643754,-584.611041,589.107108,104.531405,-669.112283,104.531405,-669.112283,677.228219,677.228219,415.699507
39.000000,70.707478,-576.113722,580.436532,101.681620,-658.215635,101.681620,-658.215635,666.023253,666.023253,411.999527
39.166667,68.862523,-567.951992,572.111451,98.967621,-647.782833,98.967621,-647.782833,655.299312,655.299312,408.378649
39.333333,67.096429,-560.107525,564.112019,96.370989,-637.787645,96.370989,-637.787645,645.027478,645.027478,404.834346
39.500000,65.397563,-552.562573,556.419121,93.874549,-628.204679,93.874549,-628.204679,635.179934,635.179934,401.364154
39.666667,63.755085,-545.299813,549.014205,91.462292,-619.009142,91.462292,-619.009142,625.729709,625.729709,397.965672
39.833333,62.158971,-538.302148,541.879083,89.119436,-610.176563,89.119436,-610.176563,616.650397,616.650397,394.636547
40.000000,60.600098,-531.552516,534.995747,86.832529,-601.682497,86.832529,-601.682497,607.915878,607.915878,391.374473
40.166667,59.070436,-525.033681,528.346177,84.589745,-593.502217,84.589745,-593.502217,599.500047,599.500047,388.177187
40.333333,57.563454,-518.728084,521.912231,82.381485,-585.610494,82.381485,-585.610494,591.376665,591.376665,385.042465
40.500000,56.074811,-512.617954,515.675820,80.201417,-577.981763,80.201417,-577.981763,583.519653,583.519653,381.968119
40.666667,54.603120,-506.686087,509.619752,78.047613,-570.591291,78.047613,-570.591291,575.904376,575.904376,378.951999
40.833333,53.150099,-500.917513,503.729380,75.922774,-563.417673,75.922774,-563.417673,568.510107,568.510107,375.991996
41.000000,51.719078,-495.301272,497.994190,73.831986,-556.445505,73.831986,-556.445505,561.322333,561.322333,373.086043
41.166667,50.312038,-489.830413,492.407489,71.778284,-549.665367,71.778284,-549.665367,554.332155,554.332155,370.232122
41.333333,48.927737,-484.499375,486.963621,69.759830,-543.069902,69.759830,-543.069902,547.532056,547.532056,367.428268
41.500000,47.562742,-479.301088,481.655216,67.771467,-536.649458,67.771467,-536.649458,540.911834,540.911834,364.672577
41.666667,46.213945,-474.226301,476.472783,65.808491,-530.391079,65.808491,-530.391079,534.458094,534.458094,361.963213
41.833333,44.880130,-469.264800,471.406065,63.869003,-524.280326,63.869003,-524.280326,528.156331,528.156331,359.298416
42.000000,43.562075,-464.406832,466.445452,61.954062,-518.303412,61.954062,-518.303412,521.993039,521.993039,356.676510
42.166667,42.261950,-459.643891,461.582689,60.066791,-512.448376,60.066791,-512.448376,515.956739,515.956739,354.095905
42.333333,40.982648,-454.968928,456.811015,58.211371,-506.705394,58.211371,-506.705394,510.038155,510.038155,351.555108
42.500000,39.727319,-450.376261,452.125023,56.392351,-501.066645,56.392351,-501.066645,504.229988,504.229988,349.052722
42.666667,38.499065,-445.861387,447.520451,54.614192,-495.526030,54.614192,-495.526030,498.526586,498.526586,346.587452
42.833333,37.300774,-441.420780,442.993965,52.881026,-490.078862,52.881026,-490.078862,492.923619,492.923619,344.158100
43.000000,36.135041,-437.051707,438.542969,51.196541,-484.721593,51.196541,-484.721593,487.417796,487.417796,341.763568
43.166667,35.004151,-432.752069,434.165457,49.563960,-479.451583,49.563960,-479.451583,482.006646,482.006646,339.402852
43.333333,33.910106,-428.520309,429.859919,47.986089,-474.266954,47.986089,-474.266954,476.688376,476.688376,337.075039
43.500000,32.854687,-424.355374,425.625322,46.465406,-469.166548,46.465406,-469.166548,471.461858,471.461858,334.779298
43.666667,31.839448,-420.256818,421.461201,45.004068,-464.150073,45.004068,-464.150073,466.326770,466.326770,332.514877
43.833333,30.865544,-416.224958,417.367821,43.603642,-459.218351,43.603642,-459.218351,461.283829,461.283829,330.281091
44.000000,29.933231,-412.260877,413.346137,42.264370,-454.373318,42.264370,-454.373318,456.334733,456.334733,328.077316
44.166667,29.041310,-408.365826,409.397174,40.984324,-449.617140,40.984324,-449.617140,451.481215,451.481215,325.902983
44.333333,28.187285,-404.540121,405.520940,39.759654,-444.950553,39.759654,-444.950553,446.723432,446.723432,323.757566
44.500000,27.368532,-400.782572,401.715952,38.586332,-440.372017,38.586332,-440.372017,442.059293,442.059293,321.640577
44.666667,26.583331,-397.091140,397.979958,37.461708,-435.878703,37.461708,-435.878703,437.485569,437.485569,319.551560
44.833333,25.830886,-393.463937,394.310923,36.384536,-431.467993,36.384536,-431.467993,432.999380,432.999380,317.490083
45.000000,25.110753,-389.899631,390.707400,35.354109,-427.138098,35.354109,-427.138098,428.598725,428.598725,315.455734
45.166667,24.422391,-386.397341,387.168385,34.369599,-422.887891,34.369599,-422.887891,424.282262,424.282262,313.448114
45.333333,23.765031,-382.956389,383.693070,33.429840,-418.716549,33.429840,-418.716549,420.048929,420.048929,311.466838
45.500000,23.137690,-379.576132,380.280676,32.533364,-414.623298,32.533364,-414.623298,415.897703,415.897703,309.511527
45.666667,22.539243,-376.255884,376.930375,31.678495,-410.607292,31.678495,-410.607292,411.827483,411.827483,307.581807
45.833333,21.968484,-372.994881,373.641266,30.863449,-406.667572,30.863449,-406.667572,407.837059,407.837059,305.677310
46.000000,21.424178,-369.792286,370.412378,30.086403,-402.803060,30.086403,-402.803060,403.925113,403.925113,303.797668
46.166667,20.905085,-366.647190,367.242678,29.345537,-399.012578,29.345537,-399.012578,400.090237,400.090237,301.942515
46.333333,20.409986,-363.558629,364.131081,28.639062,-395.294862,28.639062,-395.294862,396.330952,396.330952,300.111486
46.500000,19.937697,-360.525596,361.076470,27.965248,-391.648579,27.965248,-391.648579,392.645724,392.645724,298.304216
46.666667,19.487074,-357.547046,358.077696,27.322428,-388.072346,27.322428,-388.072346,389.032982,389.032982,296.520340
46.833333,19.057020,-354.621914,355.133597,26.709008,-384.564745,26.709008,-384.564745,385.491134,385.491134,294.759494
47.000000,18.646488,-351.749117,352.243002,26.123466,-381.124332,26.123466,-381.124332,382.018576,382.018576,293.021315
47.166667,18.254481,-348.927563,349.404737,25.564363,-377.749651,25.564363,-377.749651,378.613703,378.613703,291.305441
47.333333,17.880055,-346.156162,346.617635,25.030333,-374.439243,25.030333,-374.439243,375.274918,375.274918,289.611513
47.500000,17.522315,-343.433822,343.880534,24.520086,-371.191650,24.520086,-371.191650,372.000639,372.000639,287.939171
47.666667,17.180418,-340.759464,341.192290,24.032408,-368.005428,24.032408,-368.005428,368.789305,368.789305,286.288059
47.833333,16.853563,-338.132017,338.551774,23.566149,-364.879150,23.566149,-364.879150,365.639381,365.639381,284.657826
48.000000,16.541002,-335.550428,335.957876,23.120235,-361.811407,23.120235,-361.811407,362.549361,362.549361,283.048122
48.166667,16.242028,-333.013660,333.409510,22.693651,-358.800817,22.693651,-358.800817,359.517772,359.517772,281.458602
48.333333,15.955973,-330.520700,330.905615,22.285445,-355.846028,22.285445,-355.846028,356.543177,356.543177,279.888925
48.500000,15.682211,-328.070553,328.445154,21.894719,-352.945718,21.894719,-352.945718,353.624177,353.624177,278.338755
48.666667,15.420153,-325.662252,326.027121,21.520631,-350.098599,21.520631,-350.098599,350.759414,350.759414,276.807760
48.833333,15.169242,-323.294852,323.650533,21.162391,-347.303418,21.162391,-347.303418,347.947569,347.947569,275.295616
49.000000,14.928955,-320.967438,321.314441,20.819249,-344.558958,20.819249,-344.558958,345.187365,345.187365,273.802002
49.166667,14.698798,-318.679120,319.017924,20.490503,-341.864044,20.490503,-341.864044,342.477569,342.477569,272.326604
49.333333,14.478301,-316.429036,316.760092,20.175486,-339.217536,20.175486,-339.217536,339.816991,339.816991,270.869114
49.500000,14.267022,-314.216354,314.540085,19.873567,-336.618336,19.873567,-336.618336,337.204482,337.204482,269.429229
49.666667,14.064540,-312.040270,312.357073,19.584148,-334.065385,19.584148,-334.065385,334.638940,334.638940,268.006655
49.833333,13.870449,-309.900008,310.210258,19.306653,-331.557664,19.306653,-331.557664,332.119303,332.119303,266.601101
50.000000,13.684359,-307.794821,308.098869,19.040529,-329.094193,19.040529,-329.094193,329.644551,329.644551,265.212284
